image,iou,iou_optimal,gap,runtime
Tp_S_NNN_S_N_pla00031_pla00031_01146.tif,0.6926,0.6926,0.0,0.859
Tp_S_NNN_S_N_pla00031_pla00031_10985.jpg,0.8254,0.8254,0.0,0.829
Tp_S_NNN_S_N_pla00033_pla00033_00568.tif,0.7663,0.7663,0.0,0.854
Tp_S_NNN_S_N_pla00033_pla00033_10999.jpg,0.5655,0.5655,0.0,0.845
Tp_S_NNN_S_N_pla00035_pla00035_00570.tif,0.7933,0.7933,0.0,0.979
Tp_S_NNN_S_N_pla00037_pla00037_01150.tif,0.8858,0.8858,0.0,0.892
Tp_S_NNN_S_N_pla00038_pla00038_00573.tif,0.7545,0.7545,0.0,0.843
Tp_S_NNN_S_N_pla00038_pla00038_01151.tif,0.8325,0.8325,0.0,0.856
Tp_S_NNN_S_N_pla00039_pla00039_00574.tif,0.9226,0.9226,0.0,0.894
Tp_S_NNN_S_N_pla00040_pla00040_00575.tif,0.8135,0.8135,0.0,0.849
Tp_S_NNN_S_N_pla00042_pla00042_00577.tif,0.6443,0.6443,0.0,0.845
Tp_S_NNN_S_N_pla00042_pla00042_01153.tif,0.8233,0.8233,0.0,0.975
Tp_S_NNN_S_N_pla00043_pla00043_00578.tif,0.6824,0.6824,0.0,0.977
Tp_S_NNN_S_N_pla00044_pla00044_00579.tif,0.8732,0.8732,0.0,1.047
Tp_S_NNN_S_N_pla00044_pla00044_01154.tif,0.8373,0.8373,0.0,0.974
Tp_S_NNN_S_N_pla00045_pla00045_01155.tif,0.4457,0.4457,0.0,0.912
Tp_S_NNN_S_N_pla00047_pla00047_00582.tif,0.836,0.836,0.0,0.956
Tp_S_NNN_S_N_pla00048_pla00048_00583.tif,0.879,0.879,0.0,0.888
Tp_S_NNN_S_N_pla00049_pla00049_00584.tif,0.7265,0.7265,0.0,0.865
Tp_S_NNN_S_N_pla00051_pla00051_00585.tif,0.582,0.582,0.0,0.948
Tp_S_NNN_S_N_pla00051_pla00051_01160.tif,0.5509,0.5509,0.0,0.979
Tp_S_NNN_S_N_pla00052_pla00052_00586.tif,0.7596,0.7596,0.0,1.035
Tp_S_NNN_S_N_pla00054_pla00054_00588.tif,0.5521,0.5521,0.0,0.961
Tp_S_NNN_S_N_pla00055_pla00055_01164.tif,0.8764,0.8764,0.0,0.954
Tp_S_NNN_S_N_pla00058_pla00058_01167.tif,0.9829,0.9829,0.0,1.129
Tp_S_NNN_S_N_pla00061_pla00061_00592.tif,0.894,0.894,0.0,0.96
Tp_S_NNN_S_N_pla00063_pla00063_01171.tif,0.48,0.48,0.0,1.004
Tp_S_NNN_S_N_pla00064_pla00064_00595.tif,0.5308,0.5308,0.0,0.918
Tp_S_NNN_S_N_pla00065_pla00065_00596.tif,0.8994,0.8994,0.0,0.867
Tp_S_NNN_S_N_pla00066_pla00066_11218.jpg,0.5287,0.5287,0.0,0.871
Tp_S_NNN_S_N_pla00067_pla00067_00598.tif,0.7479,0.7479,0.0,0.862
Tp_S_NNN_S_N_pla00067_pla00067_01174.tif,0.7523,0.7523,0.0,0.86
Tp_S_NNN_S_N_pla00070_pla00070_00599.tif,0.9343,0.9343,0.0,0.9
Tp_S_NNN_S_N_pla00072_pla00072_00600.tif,0.8864,0.8864,0.0,0.874
Tp_S_NNN_S_N_pla00075_pla00075_10621.jpg,0.9317,0.9317,0.0,0.896
Tp_S_NNN_S_N_pla00077_pla00077_00602.tif,0.6349,0.6349,0.0,0.868
Tp_S_NNN_S_N_pla00078_pla00078_00603.tif,0.75,0.75,0.0,0.857
Tp_S_NNN_S_N_pla00079_pla00079_00604.tif,0.8742,0.8742,0.0,0.865
Tp_S_NNN_S_N_pla00080_pla00080_00605.tif,0.8591,0.8591,0.0,0.873
Tp_S_NNN_S_N_pla00080_pla00080_10457.tif,0.7173,0.7173,0.0,0.863
Tp_S_NNN_S_N_pla00081_pla00081_01183.tif,0.424,0.424,0.0,0.847
Tp_S_NNN_S_N_pla00082_pla00082_00606.tif,0.7814,0.7814,0.0,0.862
Tp_S_NNN_S_N_pla00084_pla00084_01186.tif,0.5706,0.5706,0.0,0.851
Tp_S_NNN_S_N_pla00084_pla00084_10454.tif,0.4839,0.4839,0.0,0.841
Tp_S_NNN_S_N_pla00087_pla00087_00609.tif,0.7997,0.7997,0.0,0.866
Tp_S_NNN_S_N_pla00087_pla00087_01188.tif,0.9094,0.9094,0.0,0.899
Tp_S_NNN_S_N_pla00088_pla00088_01189.tif,0.7147,0.7147,0.0,0.852
Tp_S_NNN_S_N_pla00089_pla00089_00611.tif,0.8607,0.8607,0.0,0.889
Tp_S_NNN_S_N_pla00090_pla00090_00936.tif,0.5407,0.5407,0.0,0.842
Tp_S_NNN_S_N_pla00091_pla00091_00613.tif,0.7778,0.7778,0.0,0.848
Tp_S_NNN_S_N_pla00092_pla00092_00934.tif,0.8352,0.8352,0.0,0.867
Tp_S_NNN_S_N_pla00093_pla00093_00614.tif,0.7937,0.7937,0.0,0.858
Tp_S_NNN_S_N_pla00093_pla00093_00930.tif,0.9104,0.9104,0.0,0.905
Tp_S_NNN_S_N_pla00094_pla00094_00615.tif,0.9327,0.9327,0.0,0.914
Tp_S_NNN_S_N_pla00095_pla00095_00616.tif,0.7831,0.7831,0.0,0.856
Tp_S_NNN_S_N_pla00096_pla00096_00932.tif,0.7083,0.7083,0.0,0.846
Tp_S_NNN_S_N_pla00097_pla00097_00618.tif,0.6255,0.6255,0.0,0.859
Tp_S_NNN_S_N_pla00098_pla00098_00619.tif,0.5407,0.5407,0.0,0.89
Tp_S_NNN_S_N_pla00098_pla00098_10616.jpg,0.6245,0.6245,0.0,0.852
Tp_S_NNN_S_N_pla00099_pla00099_10618.jpg,0.8057,0.8057,0.0,0.856
Tp_S_NNN_S_N_pla00100_pla00100_00933.tif,0.2923,0.2923,0.0,0.857
Tp_S_NNN_S_N_pla20006_pla20006_01906.tif,0.8925,0.8925,0.0,0.856
Tp_S_NNN_S_N_pla20008_pla20008_01908.tif,0.8808,0.8808,0.0,0.845
Tp_S_NNN_S_N_pla20011_pla20011_01911.tif,0.863,0.863,0.0,0.846
Tp_S_NNN_S_N_pla20013_pla20013_01913.tif,0.5706,0.5706,0.0,0.851
Tp_S_NNN_S_N_pla20014_pla20014_01914.tif,0.7451,0.7451,0.0,0.882
Tp_S_NNN_S_N_pla20015_pla20015_01915.tif,0.4737,0.4737,0.0,0.853
Tp_S_NNN_S_N_pla20015_pla20015_02391.tif,0.6463,0.6463,0.0,0.847
Tp_S_NNN_S_N_pla20017_pla20017_01917.tif,0.6729,0.6729,0.0,0.861
Tp_S_NNN_S_N_pla20019_pla20019_01919.tif,0.7005,0.7005,0.0,0.851
Tp_S_NNN_S_N_pla20020_pla20020_01920.tif,0.7744,0.7744,0.0,0.858
Tp_S_NNN_S_N_pla20021_pla20021_02389.tif,0.7925,0.7925,0.0,0.853
Tp_S_NNN_S_N_pla20023_pla20023_02387.tif,0.542,0.542,0.0,0.855
Tp_S_NNN_S_N_pla20032_pla20032_01932.tif,0.7042,0.7042,0.0,0.845
Tp_S_NNN_S_N_pla20035_pla20035_02385.tif,0.864,0.864,0.0,0.848
Tp_S_NNN_S_N_pla20040_pla20040_01940.tif,0.4245,0.4245,0.0,0.845
Tp_S_NNN_S_N_pla20043_pla20043_02382.tif,0.6821,0.6821,0.0,0.845
Tp_S_NNN_S_N_pla20044_pla20044_01944.tif,0.9119,0.9119,0.0,0.877
Tp_S_NNN_S_N_pla20048_pla20048_01948.tif,0.5603,0.5603,0.0,0.848
Tp_S_NNN_S_N_pla20057_pla20057_02374.tif,0.9018,0.9018,0.0,0.892
Tp_S_NNN_S_N_pla20063_pla20063_01963.tif,0.7306,0.7306,0.0,0.844
Tp_S_NNN_S_N_pla20064_pla20064_02369.tif,0.6587,0.6587,0.0,0.857
Tp_S_NNN_S_N_pla20067_pla20067_02367.tif,0.5891,0.5891,0.0,0.859
Tp_S_NNN_S_N_pla20070_pla20070_01970.tif,0.737,0.737,0.0,0.864
Tp_S_NNN_S_N_pla20071_pla20071_02377.tif,0.7166,0.7166,0.0,0.838
Tp_S_NNN_S_N_pla20072_pla20072_01972.tif,0.6013,0.6013,0.0,0.845
Tp_S_NNN_S_N_pla20073_pla20073_01973.tif,0.7488,0.7488,0.0,0.848
Tp_S_NNN_S_N_pla20074_pla20074_02363.tif,0.5863,0.5863,0.0,0.85
Tp_S_NNN_S_N_pla20075_pla20075_02362.tif,0.877,0.877,0.0,0.865
Tp_S_NNN_S_N_pla20076_pla20076_02361.tif,0.8278,0.8278,0.0,0.843
Tp_S_NNN_S_N_pla20077_pla20077_01977.tif,0.9079,0.9079,0.0,0.836
Tp_S_NNN_S_N_pla20077_pla20077_02360.tif,0.8718,0.8718,0.0,0.881
Tp_S_NNN_S_N_pla20085_pla20085_01985.tif,0.7257,0.7257,0.0,0.853
Tp_S_NNN_S_N_pla20086_pla20086_01986.tif,0.6575,0.6575,0.0,0.855
Tp_S_NNN_S_N_pla20087_pla20087_02355.tif,0.7129,0.7129,0.0,0.873
Tp_S_NNN_S_N_pla20087_pla20087_02490.tif,0.7259,0.7259,0.0,0.86
Tp_S_NNN_S_N_pla20089_pla20089_01989.tif,0.5864,0.5864,0.0,0.848
Tp_S_NNN_S_N_pla20095_pla20095_02347.tif,0.8555,0.8555,0.0,0.863
Tp_S_NNN_S_N_pla20096_pla20096_01996.tif,0.7222,0.7222,0.0,0.855
Tp_S_NNN_S_N_pla20096_pla20096_02346.tif,0.5149,0.5149,0.0,0.839
Tp_S_NNN_S_N_pla20098_pla20098_01998.tif,0.5363,0.5363,0.0,0.846
Tp_S_NNN_S_N_pla20100_pla20100_02342.tif,0.9364,0.9364,0.0,0.883
Tp_S_NNN_S_N_sec00001_sec00001_00768.tif,0.7571,0.7571,0.0,0.852
Tp_S_NNN_S_N_sec00002_sec00002_10786.jpg,0.8635,0.8635,0.0,0.839
Tp_S_NNN_S_N_sec00007_sec00007_10788.jpg,0.4444,0.4444,0.0,0.833
Tp_S_NNN_S_N_sec00008_sec00008_00028.tif,0.5466,0.5466,0.0,0.846
Tp_S_NNN_S_N_sec00008_sec00008_10801.jpg,0.3465,0.3465,0.0,0.838
Tp_S_NNN_S_N_sec00008_sec00008_10802.jpg,0.7463,0.7463,0.0,0.847
Tp_S_NNN_S_N_sec00010_sec00010_10856.jpg,0.8799,0.8799,0.0,0.85
Tp_S_NNN_S_N_sec00019_sec00019_00762.tif,0.8755,0.8755,0.0,0.843
Tp_S_NNN_S_N_sec00020_sec00020_00761.tif,0.6708,0.6708,0.0,0.862
Tp_S_NNN_S_N_sec00021_sec00021_00766.tif,0.8877,0.8877,0.0,0.857
Tp_S_NNN_S_N_sec00025_sec00025_00773.tif,0.8667,0.8667,0.0,0.846
Tp_S_NNN_S_N_sec00026_sec00026_10767.jpg,0.7248,0.7248,0.0,0.864
Tp_S_NNN_S_N_sec00027_sec00027_00048.tif,0.7692,0.7692,0.0,0.849
Tp_S_NNN_S_N_sec00027_sec00027_10789.jpg,0.7372,0.7372,0.0,0.851
Tp_S_NNN_S_N_sec00028_sec00028_00767.tif,0.6306,0.6306,0.0,0.857
Tp_S_NNN_S_N_sec00029_sec00029_00050.tif,0.8312,0.8312,0.0,0.878
Tp_S_NNN_S_N_sec00032_sec00032_00053.tif,0.6633,0.6633,0.0,0.842
Tp_S_NNN_S_N_sec00034_sec00034_00802.tif,0.9123,0.9123,0.0,0.833
Tp_S_NNN_S_N_sec00035_sec00035_00801.tif,0.8302,0.8302,0.0,0.862
Tp_S_NNN_S_N_sec00035_sec00035_11249.jpg,0.85,0.85,0.0,0.863
Tp_S_NNN_S_N_sec00036_sec00036_00737.tif,0.5793,0.5793,0.0,0.833
Tp_S_NNN_S_N_sec00037_sec00037_00763.tif,0.0228,0.0228,0.0,0.833
Tp_S_NNN_S_N_sec00039_sec00039_00799.tif,0.7014,0.7014,0.0,0.843
Tp_S_NNN_S_N_sec00040_sec00040_00798.tif,0.474,0.474,0.0,0.85
Tp_S_NNN_S_N_sec00045_sec00045_00795.tif,0.6235,0.6235,0.0,0.847
Tp_S_NNN_S_N_sec00046_sec00046_00734.tif,0.7698,0.7698,0.0,0.86
Tp_S_NNN_S_N_sec00047_sec00047_00793.tif,0.7644,0.7644,0.0,0.851
Tp_S_NNN_S_N_sec00056_sec00056_00732.tif,0.3975,0.3975,0.0,0.846
Tp_S_NNN_S_N_sec00064_sec00064_11259.jpg,0.6866,0.6866,0.0,0.844
Tp_S_NNN_S_N_sec00065_sec00065_00788.tif,0.7251,0.7251,0.0,0.847
Tp_S_NNN_S_N_sec00065_sec00065_10382.tif,0.3516,0.3516,0.0,0.829
Tp_S_NNN_S_N_sec00065_sec00065_10383.tif,0.782,0.782,0.0,0.837
Tp_S_NNN_S_N_sec00069_sec00069_00728.tif,0.8246,0.8246,0.0,0.848
Tp_S_NNN_S_N_sec00069_sec00069_00787.tif,0.8571,0.8571,0.0,0.862
Tp_S_NNN_S_N_sec00072_sec00072_10385.tif,0.6945,0.6945,0.0,0.86
Tp_S_NNN_S_N_sec00073_sec00073_10439.tif,0.952,0.952,0.0,0.855
Tp_S_NNN_S_N_sec00074_sec00074_00751.tif,0.7366,0.7366,0.0,0.834
Tp_S_NNN_S_N_sec00076_sec00076_00774.tif,0.6731,0.6731,0.0,0.846
Tp_S_NNN_S_N_sec00077_sec00077_00752.tif,0.8254,0.8254,0.0,0.858
Tp_S_NNN_S_N_sec00080_sec00080_10381.tif,0.5195,0.5195,0.0,0.85
Tp_S_NNN_S_N_sec00082_sec00082_10363.tif,0.5759,0.5759,0.0,0.848
Tp_S_NNN_S_N_sec00083_sec00083_00103.tif,0.641,0.641,0.0,0.845
Tp_S_NNN_S_N_sec00084_sec00084_00784.tif,0.5378,0.5378,0.0,0.859
Tp_S_NNN_S_N_sec00084_sec00084_10353.tif,0.7386,0.7386,0.0,0.857
Tp_S_NNN_S_N_sec00085_sec00085_00759.tif,0.7266,0.7266,0.0,0.844
Tp_S_NNN_S_N_sec00086_sec00086_00106.tif,0.6074,0.6074,0.0,0.852
Tp_S_NNN_S_N_sec00089_sec00089_00775.tif,0.6977,0.6977,0.0,0.85
Tp_S_NNN_S_N_sec00090_sec00090_00110.tif,0.8014,0.8014,0.0,0.862
Tp_S_NNN_S_N_sec00091_sec00091_00753.tif,0.2516,0.2516,0.0,0.84
Tp_S_NNN_S_N_sec00092_sec00092_00758.tif,0.8042,0.8042,0.0,0.842
Tp_S_NNN_S_N_sec00093_sec00093_00756.tif,0.4545,0.4545,0.0,0.854
Tp_S_NNN_S_N_sec00094_sec00094_00755.tif,0.5673,0.5673,0.0,0.845
Tp_S_NNN_S_N_sec00095_sec00095_00754.tif,0.7806,0.7806,0.0,0.861
Tp_S_NNN_S_N_sec00096_sec00096_00783.tif,0.8125,0.8125,0.0,0.852
Tp_S_NNN_S_N_sec00097_sec00097_00782.tif,0.5528,0.5528,0.0,0.847
Tp_S_NNN_S_N_sec00098_sec00098_10335.tif,0.6154,0.6154,0.0,0.838
Tp_S_NNN_S_N_sec00100_sec00100_00120.tif,0.9215,0.9215,0.0,0.875
Tp_S_NNN_S_N_sec00100_sec00100_00757.tif,0.5484,0.5484,0.0,0.853
Tp_S_NNN_S_N_sec20009_sec20009_01444.tif,0.7787,0.7787,0.0,0.861
Tp_S_NNN_S_N_sec20026_sec20026_02452.tif,0.4417,0.4417,0.0,0.846
Tp_S_NNN_S_N_sec20035_sec20035_02451.tif,0.7682,0.7682,0.0,0.862
Tp_S_NNN_S_N_sec20038_sec20038_02449.tif,0.4769,0.4769,0.0,0.838
Tp_S_NNN_S_N_sec20042_sec20042_01632.tif,0.5049,0.5049,0.0,0.846
Tp_S_NNN_S_N_sec20048_sec20048_02129.tif,0.5995,0.5995,0.0,0.849
Tp_S_NNN_S_N_sec20049_sec20049_01639.tif,0.6813,0.6813,0.0,0.845
Tp_S_NNN_S_N_sec20055_sec20055_01645.tif,0.8452,0.8452,0.0,0.872
Tp_S_NNN_S_N_sec20056_sec20056_02133.tif,0.7232,0.7232,0.0,0.841
Tp_S_NNN_S_N_sec20061_sec20061_01651.tif,0.5674,0.5674,0.0,0.846
Tp_S_NNN_S_N_sec20067_sec20067_01657.tif,0.6763,0.6763,0.0,0.846
Tp_S_NNN_S_N_sec20072_sec20072_01662.tif,0.8766,0.8766,0.0,0.859
Tp_S_NNN_S_N_sec20084_sec20084_01674.tif,0.7589,0.7589,0.0,0.868
Tp_S_NNN_S_N_sec20086_sec20086_01676.tif,0.7805,0.7805,0.0,0.84
Tp_S_NNN_S_N_sec20090_sec20090_01680.tif,0.8366,0.8366,0.0,0.857
Tp_S_NNN_S_N_sec20093_sec20093_01683.tif,0.7701,0.7701,0.0,0.833
Tp_S_NNN_S_N_sec20098_sec20098_02140.tif,0.8228,0.8228,0.0,0.864
Tp_S_NNN_S_N_sec20100_sec20100_02139.tif,0.7077,0.7077,0.0,0.848
Tp_S_NNN_S_N_txt00002_txt00002_00685.tif,0.9135,0.9135,0.0,0.91
Tp_S_NNN_S_N_txt00002_txt00002_01261.tif,0.9267,0.9267,0.0,1.038
Tp_S_NNN_S_N_txt00004_txt00004_01263.tif,0.75,0.75,0.0,0.815
Tp_S_NNN_S_N_txt00006_txt00006_10837.jpg,0.8547,0.8547,0.0,0.898
Tp_S_NNN_S_N_txt00014_txt00014_20068.jpg,0.9258,0.9258,0.0,0.886
Tp_S_NNN_S_N_txt00024_txt00024_20087.jpg,0.8851,0.8851,0.0,0.874
Tp_S_NNN_S_N_txt00045_txt00045_11323.jpg,0.8361,0.8361,0.0,0.854
Tp_S_NNN_S_N_txt00060_txt00060_01282.tif,0.9042,0.9042,0.0,0.85
Tp_S_NNN_S_N_txt00085_txt00085_00689.tif,0.8757,0.8757,0.0,0.859
Tp_S_NNN_S_N_txt00088_txt00088_01296.tif,0.8158,0.8158,0.0,0.878
Tp_S_NNN_S_N_txt00092_txt00092_11331.jpg,0.8064,0.8064,0.0,0.855
Tp_S_NNN_S_N_txt00093_txt00093_00690.tif,0.8551,0.8551,0.0,0.881
Tp_S_NNN_S_N_txt00095_txt00095_00688.tif,0.7081,0.7081,0.0,0.862
Tp_S_NNN_S_N_txt00097_txt00097_01294.tif,0.9534,0.9534,0.0,0.886
Tp_S_NNN_S_O_ani00011_ani00011_00835.tif,0.7781,0.7781,0.0,0.864
Tp_S_NNN_S_O_ani00021_ani00021_20026.jpg,0.7045,0.7045,0.0,0.887
Tp_S_NNN_S_O_ani00067_ani00067_00828.tif,0.7645,0.7645,0.0,0.857
Tp_S_NNN_S_O_ani00072_ani00072_00826.tif,0.839,0.839,0.0,0.863
Tp_S_NNN_S_O_ani00077_ani00077_00823.tif,0.4396,0.4396,0.0,0.836
Tp_S_NNN_S_O_arc00045_arc00045_00265.tif,0.7317,0.7317,0.0,0.854
Tp_S_NNN_S_O_art00019_art00019_20038.jpg,0.9361,0.9361,0.0,0.889
Tp_S_NNN_S_O_art10004_art10004_20042.jpg,0.6268,0.6268,0.0,0.845
Tp_S_NNN_S_O_pla00020_pla00020_20039.jpg,0.8174,0.8174,0.0,0.843
Tp_S_NNN_S_O_pla00077_pla00077_11212.jpg,0.7282,0.7282,0.0,0.866
Tp_S_NNN_S_O_pla10001_pla10001_20003.jpg,0.6923,0.6923,0.0,0.836
Tp_S_NNN_S_O_sec00043_sec00043_00796.tif,0.754,0.754,0.0,0.849
Tp_S_NRD_M_B_sec00064_sec00064_00085.tif,0.7629,0.7629,0.0,0.843
Tp_S_NRD_M_N_arc10124_arc10124_11882.jpg,0.7123,0.7123,0.0,0.858
Tp_S_NRD_M_N_nat10135_nat10135_11915.jpg,0.759,0.759,0.0,0.847
Tp_S_NRD_S_B_ani00023_ani00023_00143.tif,0.6876,0.6876,0.0,0.858
Tp_S_NRD_S_B_ani00027_ani00027_00147.tif,0.9058,0.9058,0.0,0.854
Tp_S_NRD_S_B_ani00029_ani00029_00149.tif,0.6035,0.6035,0.0,0.841
Tp_S_NRD_S_B_ani00039_ani00039_00159.tif,0.8883,0.8883,0.0,0.865
Tp_S_NRD_S_B_ani00042_ani00042_00162.tif,0.9086,0.9086,0.0,0.86
Tp_S_NRD_S_B_ani00046_ani00046_01259.tif,0.6875,0.6875,0.0,0.851
Tp_S_NRD_S_B_ani00049_ani00049_00169.tif,0.8254,0.8254,0.0,0.844
Tp_S_NRD_S_B_ani00059_ani00059_00179.tif,0.9197,0.9197,0.0,0.877
Tp_S_NRD_S_B_ani00061_ani00061_00181.tif,0.9349,0.9349,0.0,0.877
Tp_S_NRD_S_B_ani00063_ani00063_00183.tif,0.9293,0.9293,0.0,0.863
Tp_S_NRD_S_B_ani00065_ani00065_00185.tif,0.8593,0.8593,0.0,0.974
Tp_S_NRD_S_B_ani20034_ani20034_02077.tif,0.8471,0.8471,0.0,0.811
Tp_S_NRD_S_B_arc00053_arc00053_01073.tif,0.711,0.711,0.0,0.828
Tp_S_NRD_S_B_arc00065_arc00065_01061.tif,0.7562,0.7562,0.0,0.855
Tp_S_NRD_S_B_arc20003_arc20003_01456.tif,0.5848,0.5848,0.0,0.836
Tp_S_NRD_S_B_arc20059_arc20059_01699.tif,0.6667,0.6667,0.0,0.836
Tp_S_NRD_S_B_art00024_art00024_00923.tif,0.6935,0.6935,0.0,0.837
Tp_S_NRD_S_B_art00070_art00070_01029.tif,0.8536,0.8536,0.0,0.863
Tp_S_NRD_S_B_art00086_art00086_01011.tif,0.349,0.349,0.0,0.843
Tp_S_NRD_S_B_art20001_art20001_01807.tif,0.8609,0.8609,0.0,0.848
Tp_S_NRD_S_B_art20092_art20092_02306.tif,0.9657,0.9657,0.0,0.986
Tp_S_NRD_S_B_cha20032_cha20032_02486.tif,0.5787,0.5787,0.0,0.787
Tp_S_NRD_S_B_ind00038_ind00038_01329.tif,0.4076,0.4076,0.0,0.831
Tp_S_NRD_S_B_ind00051_ind00051_00902.tif,0.7982,0.7982,0.0,0.83
Tp_S_NRD_S_B_ind20017_ind20017_02274.tif,0.9349,0.9349,0.0,0.85
Tp_S_NRD_S_B_ind20058_ind20058_02301.tif,0.7818,0.7818,0.0,0.844
Tp_S_NRD_S_B_nat00038_nat00038_00957.tif,0.9023,0.9023,0.0,0.832
Tp_S_NRD_S_B_nat00088_nat00088_00996.tif,0.9652,0.9652,0.0,0.99
Tp_S_NRD_S_B_sec00001_sec00001_00021.tif,0.7746,0.7746,0.0,0.795
Tp_S_NRD_S_B_sec00001_sec00001_01431.tif,0.7175,0.7175,0.0,0.812
Tp_S_NRD_S_B_sec00066_sec00066_00744.tif,0.4356,0.4356,0.0,0.853
Tp_S_NRD_S_B_sec00089_sec00089_01435.tif,0.6623,0.6623,0.0,0.834
Tp_S_NRD_S_B_sec20033_sec20033_01623.tif,0.7451,0.7451,0.0,0.85
Tp_S_NRD_S_B_sec20066_sec20066_01656.tif,0.8582,0.8582,0.0,0.826
Tp_S_NRD_S_N_ani00001_ani00001_00014.tif,0.6206,0.6206,0.0,0.849
Tp_S_NRD_S_N_ani00013_ani00013_00133.tif,0.8233,0.8233,0.0,0.868
Tp_S_NRD_S_N_ani00019_ani00019_00139.tif,0.8503,0.8503,0.0,0.859
Tp_S_NRD_S_N_ani00064_ani00064_00184.tif,0.8327,0.8327,0.0,0.834
Tp_S_NRD_S_N_ani00078_ani00078_00822.tif,0.9614,0.9614,0.0,0.888
Tp_S_NRD_S_N_ani00081_ani00081_00201.tif,0.5687,0.5687,0.0,0.84
Tp_S_NRD_S_N_ani00095_ani00095_01255.tif,0.812,0.812,0.0,0.841
Tp_S_NRD_S_N_ani00100_ani00100_00220.tif,0.8587,0.8587,0.0,0.846
Tp_S_NRD_S_N_ani20011_ani20011_02054.tif,0.7349,0.7349,0.0,0.855
Tp_S_NRD_S_N_ani20066_ani20066_02108.tif,0.9412,0.9412,0.0,0.883
Tp_S_NRD_S_N_arc00011_arc00011_11150.jpg,0.75,0.75,0.0,0.863
Tp_S_NRD_S_N_arc00043_arc00043_00263.tif,0.3735,0.3735,0.0,0.839
Tp_S_NRD_S_N_arc00057_arc00057_00277.tif,0.5887,0.5887,0.0,0.846
Tp_S_NRD_S_N_arc00067_arc00067_01060.tif,0.4208,0.4208,0.0,0.83
Tp_S_NRD_S_N_arc00071_arc00071_01056.tif,0.6107,0.6107,0.0,0.835
Tp_S_NRD_S_N_arc10123_arc10123_11926.jpg,0.3155,0.3155,0.0,0.853
Tp_S_NRD_S_N_arc20101_arc20101_01741.tif,0.7241,0.7241,0.0,0.855
Tp_S_NRD_S_N_art00041_art00041_00925.tif,0.7135,0.7135,0.0,0.855
Tp_S_NRD_S_N_art00073_art00073_01014.tif,0.9564,0.9564,0.0,1.041
Tp_S_NRD_S_N_art00076_art00076_11709.jpg,0.8999,0.8999,0.0,0.831
Tp_S_NRD_S_N_art00089_art00089_10339.tif,0.9007,0.9007,0.0,0.869
Tp_S_NRD_S_N_art00089_art00089_10340.tif,0.8945,0.8945,0.0,0.878
Tp_S_NRD_S_N_art20008_art20008_01814.tif,0.5603,0.5603,0.0,0.828
Tp_S_NRD_S_N_art20055_art20055_01861.tif,0.7587,0.7587,0.0,0.852
Tp_S_NRD_S_N_art20081_art20081_01887.tif,0.6338,0.6338,0.0,0.845
Tp_S_NRD_S_N_cha00005_cha00005_00839.tif,0.3793,0.3793,0.0,0.852
Tp_S_NRD_S_N_cha00011_cha00011_10308.tif,0.5189,0.5189,0.0,0.857
Tp_S_NRD_S_N_cha00015_cha00015_11154.jpg,0.8956,0.8956,0.0,0.868
Tp_S_NRD_S_N_cha00060_cha00060_11024.jpg,0.5157,0.5157,0.0,0.847
Tp_S_NRD_S_N_cha00066_cha00066_00857.tif,0.8193,0.8193,0.0,0.851
Tp_S_NRD_S_N_cha00069_cha00069_00389.tif,0.7333,0.7333,0.0,0.84
Tp_S_NRD_S_N_cha00081_cha00081_00866.tif,0.8333,0.8333,0.0,0.857
Tp_S_NRD_S_N_cha00084_cha00084_00879.tif,0.7658,0.7658,0.0,0.838
Tp_S_NRD_S_N_cha00090_cha00090_00410.tif,0.7579,0.7579,0.0,0.85
Tp_S_NRD_S_N_cha00091_cha00091_00872.tif,0.7399,0.7399,0.0,0.852
Tp_S_NRD_S_N_cha10154_cha10154_12266.jpg,0.5286,0.5286,0.0,0.838
Tp_S_NRD_S_N_cha20041_cha20041_02040.tif,0.6973,0.6973,0.0,0.831
Tp_S_NRD_S_N_ind00006_ind00006_01304.tif,0.7373,0.7373,0.0,0.842
Tp_S_NRD_S_N_ind00007_ind00007_10418.tif,0.4616,0.4616,0.0,0.859
Tp_S_NRD_S_N_ind00011_ind00011_01309.tif,0.2739,0.2739,0.0,0.849
Tp_S_NRD_S_N_ind00028_ind00028_00895.tif,0.7182,0.7182,0.0,0.834
Tp_S_NRD_S_N_ind00081_ind00081_10670.jpg,0.7756,0.7756,0.0,0.842
Tp_S_NRD_S_N_ind00083_ind00083_10671.jpg,0.7799,0.7799,0.0,0.841
Tp_S_NRD_S_N_ind00085_ind00085_00482.tif,0.6512,0.6512,0.0,0.854
Tp_S_NRD_S_N_ind00085_ind00085_01369.tif,0.8178,0.8178,0.0,0.846
Tp_S_NRD_S_N_ind20021_ind20021_02278.tif,0.6452,0.6452,0.0,0.826
Tp_S_NRD_S_N_ind20060_ind20060_01801.tif,0.7461,0.7461,0.0,0.854
Tp_S_NRD_S_N_nat00028_nat00028_00644.tif,0.7143,0.7143,0.0,0.847
Tp_S_NRD_S_N_nat00069_nat00069_00976.tif,0.7673,0.7673,0.0,0.873
Tp_S_NRD_S_N_pla00040_pla00040_01152.tif,0.6329,0.6329,0.0,0.865
Tp_S_NRD_S_N_pla00059_pla00059_00591.tif,0.8147,0.8147,0.0,0.856
